# IV Measurement - T = 41.50 C - Pull number 0
# Td_go[C]	Td_return[C]	Vcc	Vd_go[V]	Vd_return[V]	ErrVd_go[V]	ErrVd_return[V]	Vr_go[V]	Vr_return[V]	ErrVr_go[V]	ErrVr_return[V]	Id_go[A]	Id_return[A]	ErrId_go[A]	ErrId_return[A]
#  - T Go Leg
41.4512	41.63244	0.0	-0.0138471350995017	-0.012755152492662222	0.0005805690143598854	0.0006547840704717353	-0.010568569730978469	-0.011883555159330964	0.0005881680890337181	0.0006638760422375086	-1.0599307723376259e-06	-1.1918117700662887e-06	6.700595880045933e-08	7.556620213249925e-08
41.4553	41.63658	0.050505050505050504	0.03753605458858808	0.03774100024166323	0.0005997142799740909	0.0006439732195992311	-0.01078689898817423	-0.010924266009715418	0.0006048752942447233	0.0006523539851305021	-1.081827197690726e-06	-1.0956038521427557e-06	6.879283633591511e-08	7.321080554367344e-08
41.4594	41.64071	0.10101010101010101	0.08717788810123031	0.08734829748604682	0.0005927411944567457	0.0005953286266919526	-0.009610188538820088	-0.009413691945062766	0.0005986237118538252	0.0006010544617480425	-9.638139142332852e-07	-9.441071051110988e-07	6.663104067487318e-08	6.659742416267753e-08
41.46351	41.64484	0.15151515151515152	0.13488205393377667	0.13521605625360075	0.0005430716390873421	0.0005418728536993096	-0.0077007071452565735	-0.006942008705960083	0.000554121798368818	0.0005511731215962399	-7.723104147283696e-07	-6.962199083301658e-07	6.020587135687588e-08	5.9088796001930145e-08
41.46761	41.64898	0.20202020202020202	0.18161874896100091	0.181415620912681	0.0005436325363886624	0.0005709314873459798	-0.00397817260736083	-0.0038303446636678284	0.0005538333749085479	0.000578420070046129	-3.989742861659643e-07	-3.841484970081063e-07	5.6818307964843506e-08	5.914292187221951e-08
41.47172	41.64898	0.25252525252525254	0.22282327490087428	0.22478093734383206	0.0004987634712720434	0.0005453019528031735	0.004153273455865636	0.002617226859848193	0.0005020894926316121	0.0005483482657620282	4.165352979506204e-07	2.62483889263684e-07	5.1881014577712705e-08	5.555473219011973e-08
41.47584	41.64898	0.30303030303030304	0.2631384915406029	0.2635133921049295	0.000440038307505446	0.00043206181701749437	0.01720534366813159	0.015939482871442145	0.0004441855285806771	0.00043910773045643844	1.7255384282550987e-06	1.5985841812698972e-06	6.827816013274819e-08	6.50946522068886e-08
41.47995	41.64898	0.35353535353535354	0.2933532048455403	0.2944979012459344	0.0004325423315931874	0.0004166992195398862	0.03872454218830805	0.03587169106164417	0.0004333581754769844	0.0004168549402549213	3.883716998125368e-06	3.5976021524063957e-06	1.2430634884333006e-07	1.1569852027107647e-07
41.48406	41.64898	0.40404040404040403	0.3188827973516232	0.3205300876406451	0.00041092045384178306	0.0003776773593766429	0.06421098813655064	0.06304473907039354	0.00041021144092215394	0.00037601025667931	6.439774158715339e-06	6.322810056202341e-06	1.9744296560253774e-07	1.9331565074198157e-07
41.48817	41.64898	0.45454545454545453	0.33683349089007575	0.33960820916271184	0.00045886751516744626	0.00036271367344283705	0.09529215268194281	0.09418458033678065	0.00045993573282956674	0.0003649732472079583	9.556930366256425e-06	9.445851001582655e-06	2.9027181235022237e-07	2.8560763882092743e-07
41.49227	41.65311	0.5050505050505051	0.35224213067044846	0.3531191707871341	0.00030298856654848756	0.0002983153363511766	0.12967010774971086	0.12890140248408144	0.00030630863786212356	0.00030059094173217883	1.3004724475951345e-05	1.2927630376499994e-05	3.911802877254075e-07	3.8883077282402956e-07
41.49638	41.66139	0.5555555555555556	0.3632178555357558	0.3645256916277542	0.0002680918329791149	0.0002971178534525593	0.16689318197267888	0.1667094204803993	0.00027331925773378977	0.0003044860048953631	1.6737857985425622e-05	1.6719428390372008e-05	5.026654725600078e-07	5.022939855126332e-07
41.50048	41.66552	0.6060606060606061	0.372956184122548	0.3738968425099873	0.0003534258306851981	0.000340613018095926	0.20811489021827717	0.20917242645330889	0.000357749212613145	0.0003451120635966018	2.0872017873661335e-05	2.0978079074647364e-05	6.269159459601176e-07	6.300203148849131e-07
41.50048	41.66966	0.6565656565656566	0.3816234304881469	0.38196197614497285	0.00026380479293431535	0.0003364777133985776	0.25107550704137493	0.2496331599118988	0.0002657250736295795	0.0003388311626763812	2.5180574369809943e-05	2.5035920159652873e-05	7.555590684807301e-07	7.515198630488342e-07
41.50461	41.67381	0.7070707070707071	0.3882875711512105	0.38925095200783005	0.0003145679752636884	0.00028096772839582453	0.2941389212195331	0.29303726125449575	0.00031816719060426317	0.00027999218898179675	2.9499440499401576e-05	2.9388954092317294e-05	8.851739354091307e-07	8.817327126593128e-07
41.50874	41.67795	0.7575757575757576	0.3957465019485378	0.3959605360795273	0.00031041337679013295	0.0002745236712876466	0.33691987039357757	0.3372355398932142	0.0003096569017704929	0.0002701184334764578	3.378997797548667e-05	3.38216367358554e-05	1.013734599989199e-06	1.0145698819690825e-06
41.51287	41.67795	0.8080808080808081	0.4012950303187158	0.4022238744943168	0.00028949190159389417	0.0001707599402985079	0.3801588591941244	0.3806578353341902	0.00028797228456857443	0.00016736845143330135	3.812645263204537e-05	3.8176495369992e-05	1.143661218767807e-06	1.1449201749994565e-06
41.51699	41.67795	0.8585858585858586	0.40673540556661103	0.40712848225647347	0.0002611211576648156	0.00015904484693595876	0.4248965950848892	0.42579038552901527	0.0002593055792005873	0.00015492234921879062	4.261323789839426e-05	4.2702876895899635e-05	1.2781061564002823e-06	1.2806238122257767e-06
41.5211	41.67795	0.9090909090909091	0.4124843338601505	0.4141775211500035	0.000206978572825182	0.00017086402753192754	0.470796486421634	0.47159475858181477	0.00020818602984298194	0.00016967190977510327	4.721657671463585e-05	4.729663610287983e-05	1.4160356384591234e-06	1.4183845170090083e-06
41.5252	41.67795	0.9595959595959596	0.4166891313129347	0.41715900458400323	0.00022537828058953323	0.0002152413756158289	0.5169565549623838	0.5184184595391543	0.00022568375485979207	0.00021609729617367594	5.1846008922112504e-05	5.199262456515438e-05	1.5548690581049314e-06	1.5592514916610327e-06
41.52931	41.68209	1.0101010101010102	0.421519211776081	0.4212919993116684	0.0001501920782700558	0.00019753784095554328	0.5625416886435519	0.5630638603321159	0.000148793098853899	0.0001980479156619434	5.641778042759522e-05	5.6470149466664915e-05	1.691863659961695e-06	1.6934847210750583e-06
41.53341	41.68209	1.0606060606060606	0.4253745539526287	0.4267223782892282	0.00013333743707861595	0.00015235105784000428	0.6100685974158305	0.6095264100330061	0.00013044699328920725	0.0001497891610721244	6.118429419474782e-05	6.112991776481859e-05	1.8347777592634676e-06	1.8331620872080502e-06
