# IV Measurement - T = 24.50 C - Pull number 0
# Td_go[C]	Td_return[C]	Vcc	Vd_go[V]	Vd_return[V]	ErrVd_go[V]	ErrVd_return[V]	Vr_go[V]	Vr_return[V]	ErrVr_go[V]	ErrVr_return[V]	Id_go[A]	Id_return[A]	ErrId_go[A]	ErrId_return[A]
#  - T Return Leg
24.46259	24.43515	0.0	-0.014361544553612765	-0.013838501460567254	0.0001299891190715966	0.00013080598847647188	-0.010891061536878814	-0.011980894549230335	0.00012140894269416154	0.00012320682004238577	-1.0922737475557932e-06	-1.201574019579815e-06	3.4943992734393417e-08	3.809142185408484e-08
24.45837	24.43304	0.050505050505050504	0.0367867077224274	0.039324216537795456	0.00012781280557489001	0.0001298853984911522	-0.011427790599588268	-0.012239707181987854	0.00012070493899960835	0.00012372918205788683	-1.1461027579569019e-06	-1.2275305568135446e-06	3.643781835632538e-08	3.8845212699458416e-08
24.45416	24.43304	0.10101010101010101	0.08754506343515188	0.08947091628351306	0.00012860572488140447	0.00012825640837813316	-0.010567659498944152	-0.011116214995154847	0.00012367035939806422	0.00012313618264070327	-1.0598394843991728e-06	-1.1148545777910788e-06	3.4115828936053685e-08	3.5639122421549225e-08
24.44994	24.43093	0.15151515151515152	0.13678382224987456	0.13761678314006867	0.00012323482612300936	0.000123023237075238	-0.010707300041332652	-0.010204230201868371	0.00012285137182528402	0.00012449925508207526	-1.0738441521745714e-06	-1.0233908536624583e-06	3.4477950164347106e-08	3.313126040094478e-08
24.44783	24.42881	0.20202020202020202	0.1859444198232437	0.1866365089754816	0.00012736972057485416	0.0001274433127932848	-0.009778940594167949	-0.009618831579001442	0.0001226002711107696	0.00012064124243456743	-9.807382001973672e-07	-9.64680732023011e-07	3.187623371377062e-08	3.135619755880075e-08
24.44572	24.4267	0.25252525252525254	0.234675131490742	0.2362242660731071	0.00013057546465038839	0.0001297225193564876	-0.007745283058250869	-0.007454630603296999	0.00012218603854661069	0.00012278821819882146	-7.767809706399427e-07	-7.476311907829705e-07	2.63199898854867e-08	2.55786580700138e-08
24.43727	24.42459	0.30303030303030304	0.2809610371562125	0.28078790114327834	0.0001272874941757367	0.0001274938212904859	-0.0013063529808306767	0.0018976468759742116	0.00012145164408717402	0.0001232758064763683	-1.3101524228569618e-07	1.9031660575410808e-07	1.2798412137399374e-08	1.3617068581651429e-08
24.43515	24.42459	0.35353535353535354	0.3210549485114075	0.32069186304913494	0.00012653404941453725	0.0001269068599249904	0.012438915850477497	0.013091633049387428	0.00012294426734652238	0.00012205765613059457	1.2475093621981244e-06	1.3129709206085076e-06	3.9388677661335084e-08	4.1231101079541896e-08
24.43304	24.42459	0.40404040404040403	0.3498963898435318	0.35007497889111305	0.00012129003703582743	0.00012130953133577648	0.03350689840451128	0.03294606195992931	0.00012224370404942462	0.000121602681936351	3.360435102247646e-06	3.304188342185268e-06	1.0151229256889455e-07	9.983030291301168e-08
24.43093	24.42247	0.45454545454545453	0.37109576699983804	0.3703368773664368	0.00012241945873166257	0.00012052233694701906	0.059996753604466324	0.060350177261375426	0.00012037855647968616	0.00012162532704635915	6.0171250230133715e-06	6.052570179658553e-06	1.808387453085305e-07	1.819076222602655e-07
24.4267	24.42036	0.5050505050505051	0.38848842643585396	0.3866143785680891	0.00012443186756191078	0.0001236432566797586	0.09262760913046225	0.09497011524923689	0.0001185164216269905	0.00011956971459842505	9.289701046079857e-06	9.524632960509166e-06	2.7882337896529355e-07	2.858664387831543e-07
24.42459	24.41824	0.5555555555555556	0.40135728653396485	0.40183170615965835	0.00012715016393105712	0.00012853796573267422	0.12959914780099835	0.1316605540480184	0.0001215199849247063	0.00012355737867038313	1.2997607842844083e-05	1.3204348014042564e-05	3.899492709943434e-07	3.961521383974683e-07
24.42247	24.41403	0.6060606060606061	0.4121194321233319	0.4114623336762506	0.00012725969235153267	0.00012536293187227857	0.16837828415801584	0.1689868803981325	0.00012088573629901173	0.00011920053928907173	1.6886800136196554e-05	1.6947836766435915e-05	5.065289483002646e-07	5.083547263650185e-07
24.42036	24.41192	0.6565656565656566	0.4218114077851624	0.42144286838803835	0.00012696501038673568	0.00012467463300130867	0.21049696475765844	0.21102823709602297	0.0001208274162179061	0.00012151504353422456	2.111091813836711e-05	2.1164199889281213e-05	6.3316827362375e-07	6.347670598343284e-07
24.41614	24.40981	0.7070707070707071	0.4302750713046848	0.43035050584286977	0.00012827011412693624	0.00012554146375526854	0.25266113087599434	0.2532028634036318	0.00012509574520363514	0.00012306406630797816	2.5339597921571995e-05	2.5393928733690883e-05	7.599611304731762e-07	7.61586795586728e-07
24.41192	24.40771	0.7575757575757576	0.4366915512996965	0.4371309803007161	0.00012632353298980476	0.00012635133993531237	0.2969017110665206	0.29795242654604576	0.00012084547500375467	0.00011932521015575345	2.9776523023419975e-05	2.9881900165083316e-05	8.929897183577481e-07	8.961473196553139e-07
24.40771	24.4056	0.8080808080808081	0.4425868059013457	0.44359790102768926	0.0001264452547194673	0.00012635137176228453	0.3412446329505628	0.34215934716734914	0.00011587825083740195	0.0001146583288486619	3.4223712060030365e-05	3.4315449520343914e-05	1.0263309591080187e-06	1.0290803365618273e-06
24.4056	24.4035	0.8585858585858586	0.44801082185180324	0.44911961867813666	0.00012355405276804664	0.00012686487582762388	0.38425937776295654	0.3863185081355741	0.00011441385064316031	0.0001192818310219864	3.85376970978795e-05	3.874420901971458e-05	1.1556854324483622e-06	1.1618827181585697e-06
24.4035	24.40139	0.9090909090909091	0.4537524808275095	0.4538097383685415	0.00012819033256316538	0.00012731966121599976	0.43088157908364494	0.4319350236997253	0.00012094822085117458	0.00012084527232394368	4.321347699164025e-05	4.331912784071059e-05	1.2958976721586272e-06	1.2990655853548125e-06
24.40139	24.39929	0.9595959595959596	0.45795318532853824	0.45822038719281544	0.00012572812573434592	0.00012577823203904613	0.4761069201835329	0.47737505829736215	0.00012056080789557948	0.00012103158183656367	4.774916459568077e-05	4.787634723672271e-05	1.4319034437198314e-06	1.4357175275584387e-06
24.39929	24.39718	1.0101010101010102	0.4624047314723412	0.46180579688208245	0.00012747771959535818	0.0001259980501340632	0.522686367454089	0.5245362612552289	0.0001193269665973866	0.00011954667626876326	5.242065664969301e-05	5.260618405929484e-05	1.5719818031611013e-06	1.5775452132380926e-06
24.39507	24.39507	1.0606060606060606	0.46532395822751194	0.4655120901477253	0.00012666164694706677	0.00012564886262792305	0.5700377021242113	0.5717643324138099	0.00012012674126842736	0.00011897574582777983	5.7169561942053085e-05	5.7342727150116325e-05	1.7143838244419e-06	1.719575590280546e-06
24.39297	24.39297	1.1111111111111112	0.4688103052690611	0.46972324495107093	0.0001261103781155934	0.00012720815039804473	0.615848442276191	0.6178652701750529	0.00012331946820332172	0.00012467747974133285	6.176395971078035e-05	6.196622908184263e-05	1.8521548182370424e-06	1.8582210389078098e-06
24.39086	24.39086	1.1616161616161615	0.4725129594982752	0.4735258727554801	0.00012845176563275315	0.000126088764108053	0.6635377343502047	0.6650433050189536	0.00011962361505975806	0.00011896689476544368	6.654675903622552e-05	6.66977539884619e-05	1.9955712102143815e-06	2.0000986145168713e-06
24.38876	24.39086	1.2121212121212122	0.4758275350199797	0.4761901661131822	0.0001277907484511465	0.0001263591421814328	0.7115681678144183	0.7141303696785549	0.00012293545370294846	0.00011898516142304762	7.136377171942818e-05	7.162073710546133e-05	2.140018241043326e-06	2.1477214871560894e-06
24.38876	24.38876	1.2626262626262625	0.47916028613863404	0.4802336391298688	0.00012760684766653847	0.00012794189322991244	0.7583495689353134	0.7607084479347491	0.00011196842551269077	0.00011233787317507676	7.605551789542808e-05	7.629209185986853e-05	2.2807015845798227e-06	2.287795815550192e-06
24.38665	24.38876	1.3131313131313131	0.4818073126583904	0.48247395402897697	0.00012778822552544033	0.00012475196106420965	0.806039770719701	0.808539199971899	0.0001230715256865286	0.00011950849591411408	8.083840845649393e-05	8.108907832433047e-05	2.424129721423497e-06	2.431644664549307e-06
24.38455	24.38665	1.3636363636363635	0.4848787707523199	0.48518277840987656	0.0001238885358200239	0.0001240143957582722	0.8541911956636389	0.8558072961428126	0.00011879521875350795	0.00011554737574774964	8.56675554772479e-05	8.58296355573977e-05	2.568937374391431e-06	2.573796124272423e-06
24.38455	24.38455	1.4141414141414141	0.48729722022352756	0.4879420507727871	0.0001263196522562182	0.00012636891794928128	0.9012932696913218	0.9043285192207683	0.00011936189917640354	0.00011985761259603857	9.039146220953984e-05	9.069586994491709e-05	2.71059179355486e-06	2.719720187363454e-06
24.38034	24.38244	1.4646464646464645	0.49018054639692343	0.49074403330866667	0.0001254569868833335	0.00012392503557161528	0.949865888421247	0.9517826502960965	0.00012015739098581692	0.00012079871168813372	9.52628511103447e-05	9.545508477545849e-05	2.8566689320513836e-06	2.8624336560119025e-06
24.37612	24.37823	1.5151515151515151	0.49207731604983973	0.492726236631573	0.00012357140137653233	0.0001252072011616313	0.9991835643343376	0.9989215675939211	0.00011726210084413899	0.00011949487611765093	0.00010020896242446471	0.00010018268655038825	3.0049853800375824e-06	3.0041983373667845e-06
24.37191	24.37612	1.5656565656565655	0.4949351944272214	0.49527510427398264	0.00012637111731790988	0.00012242457921760402	1.047965418414622	1.0491189311686846	0.00012131424531362541	0.00012076157301113564	0.00010510133571503582	0.00010521702248206645	3.151693264338324e-06	3.1551621199760143e-06
24.36981	24.37191	1.6161616161616161	0.496854685326579	0.4971973217229132	0.00012408937347531315	0.0001254803327000008	1.0947686525844897	1.0966012641326437	0.00012093618958916397	0.00012235655404780504	0.00010979527154593217	0.0001099790657038054	3.2924489967527225e-06	3.297960914839587e-06
24.3677	24.36981	1.6666666666666667	0.4988809660842105	0.49944581627074025	0.00012232092114511058	0.00011987067061844842	1.1441882137895976	1.1459853466331706	0.00011875425414719548	0.00011546367712388913	0.00011475160102192334	0.00011493183699058978	3.441072532095214e-06	3.446476104321658e-06
24.3677	24.3677	1.7171717171717171	0.5010676588417173	0.5013253177763612	0.00012400776076975652	0.00012301281070636416	1.1914290186492953	1.1929391378699135	0.00011589034378388332	0.00011631218848587576	0.00011948942118637001	0.0001196408723167098	3.583143605811695e-06	3.587685278577067e-06
24.3677	24.36559	1.7676767676767677	0.5023882176848833	0.5023241437699191	0.00012166776843793499	0.00012286689401834946	1.2390414410957933	1.2412534009707734	0.00011934564716892852	0.00011773148740823517	0.00012426451119203623	0.00012448635051356667	3.7263344218892627e-06	3.7329861594282492e-06
24.36559	24.3635	1.8181818181818181	0.5033370569362703	0.5032307215029252	0.00012268499793988502	0.00012183441081576292	1.2876891121495992	1.2902071888898952	0.0001225451572039121	0.00012012155635967846	0.00012914342715370568	0.00012939596719385168	3.872638569184067e-06	3.880210677488467e-06
24.36559	24.3614	1.8686868686868687	0.5052170128668202	0.5060227082656272	0.00012422662970885216	0.00012438559636814405	1.3376476767512229	1.3387443329045297	0.00011848751322762571	0.00011591590033600279	0.00013415381373495366	0.00013426379830553902	4.022882891138642e-06	4.026180226966481e-06
24.3635	24.3593	1.9191919191919191	0.5080421726493264	0.5071383214658931	0.00012501769173814119	0.0001239881883254747	1.3863008069663483	1.3881725360605783	0.0001221088865868607	0.00011928345744547437	0.00013903327720051633	0.00013922099449007906	4.169203612627385e-06	4.174831838038877e-06
24.3614	24.3572	1.9696969696969697	0.5099166754807303	0.50984714846662	0.0001262510285278808	0.00012438442135396895	1.4359655348713536	1.4379491583424828	0.00012128017729152179	0.00012314936510302818	0.00014401419465162507	0.00014421313392262388	4.3185653389544095e-06	4.324531431047813e-06
24.3593	24.3572	2.0202020202020203	0.5111954272304443	0.5112408697233269	0.00012315174933150697	0.00012200705912168876	1.4857799106245786	1.4883734949004719	0.00011960232399026909	0.00012105367175044463	0.00014901012041165164	0.00014927023316622926	4.468376946649548e-06	4.476177302353457e-06
24.3572	24.35509	2.0707070707070705	0.5122401501418135	0.5122565094392512	0.0001223855402338991	0.00012132430560888097	1.5371044053525627	1.5381200969849846	0.00011682564186629581	0.00011561752129454289	0.0001541574972773606	0.00015425936184785725	4.622729890322999e-06	4.625784184236927e-06
24.35509	24.35297	2.121212121212121	0.5140483069336089	0.5135266271153176	0.00012506861824029692	0.00012482182337807842	1.584007707663556	1.5855396608441552	0.00012377859272315613	0.00012313767060476825	0.00015886146902653253	0.00015901510990313462	4.763789039739858e-06	4.768396080362334e-06
24.35297	24.35086	2.1717171717171717	0.5158928177197104	0.5151943666041061	0.00012395917766859713	0.00012382168919294003	1.633737025250965	1.6354254477048613	0.0001233000553078154	0.00012402793729968922	0.00016384886423136748	0.0001640181975433619	4.913345257817895e-06	4.918423217454435e-06
