# IV Measurement - T = 17.00 C - Pull number 1
# Td_go[C]	Td_return[C]	Vcc	Vd_go[V]	Vd_return[V]	ErrVd_go[V]	ErrVd_return[V]	Vr_go[V]	Vr_return[V]	ErrVr_go[V]	ErrVr_return[V]	Id_go[A]	Id_return[A]	ErrId_go[A]	ErrId_return[A]
#  - T Return Leg
16.76517	16.90913	0.0	-0.014252482570727924	-0.014162052009891502	0.00013111570721871939	0.00045638635181901503	-0.009000228524792837	-0.0077016170894578075	0.00012348950352831224	0.00046520020692802585	-9.026405099581623e-07	-7.724016737998002e-07	2.976628287175189e-08	5.208835087511472e-08
16.76676	16.90753	0.050505050505050504	0.037855060730472775	0.03799002507755979	0.0001265909663781076	0.0004885703865398209	-0.008556289840583757	-0.0068806034315674475	0.00012149077725142944	0.0004945273020906364	-8.581175248805292e-07	-6.900615215692958e-07	2.8471268250307894e-08	5.374023424465961e-08
16.76836	16.90592	0.10101010101010101	0.0881335437179805	0.08911010289002586	0.00012710793786873656	0.0004325324286859207	-0.008507165500324773	-0.007355927155024197	0.00012202604781908445	0.0004390443224169462	-8.531908033622278e-07	-7.377321387046633e-07	2.8360937065080296e-08	4.927703571841883e-08
16.76995	16.90432	0.15151515151515152	0.13645709064925143	0.13785490170970102	0.000121528283482986	0.000412611416278267	-0.007664772866085107	-0.0076816025090413464	0.0001224440051414268	0.00041975749753779014	-7.687065355616394e-07	-7.703943946486156e-07	2.611810334996973e-08	4.801999763134747e-08
16.76995	16.90432	0.20202020202020202	0.18485788980239914	0.1864783691146133	0.00012799558279021127	0.0004214707119735035	-0.005827613791981767	-0.004683198133720139	0.00012323774282783893	0.0004251840853264748	-5.844563024753553e-07	-4.696818908554948e-07	2.1445820870191944e-08	4.49078458472942e-08
16.76995	16.90432	0.25252525252525254	0.23649101343222348	0.23517045466316147	0.00012811675389797473	0.00042131763972970654	-0.006469869801825345	-0.0029633907689807105	0.00012083071158917549	0.00042200207058475456	-6.488686994108259e-07	-2.972009596811464e-07	2.2922682059209467e-08	4.325110452235124e-08
16.76995	16.90432	0.30303030303030304	0.2839329760756775	0.2836044268521369	0.00012778978838354603	0.0003685477999845202	-0.0010338931956727082	0.0018853658647102077	0.00012212959883339775	0.0003730798946431001	-1.0369002062708938e-07	1.8908493277607138e-07	1.2636982373230695e-08	3.784367990631181e-08
16.76995	16.90432	0.35353535353535354	0.3262276675226677	0.32475714845549036	0.00012814169078430995	0.0003585185154226849	0.00889604882241793	0.010568097055582037	0.00012632434424435904	0.00036184523130486314	8.921922397370305e-07	1.0598833673234418e-06	2.9602225143127033e-08	4.823987806103323e-08
16.76995	16.90432	0.40404040404040403	0.3591752925157664	0.35643692789466574	0.00011296724828453705	0.0002964271948157221	0.0249137738590009	0.029446406201697927	0.00012108558038004308	0.00030176619612838195	2.4986233937419413e-06	2.9532049144216155e-06	7.590385704157978e-08	9.358626720990372e-08
16.76995	16.90432	0.45454545454545453	0.38117627522603115	0.3810972052881797	0.00012327300716546052	0.00028544283511045074	0.04909524051589976	0.05365607346629439	0.0001204315325671625	0.0002890854058648863	4.923803080523494e-06	5.38121286393485e-06	1.4814308778720323e-07	1.639500871695444e-07
16.76995	16.90432	0.5050505050505051	0.4012064169776657	0.39969227359474935	0.0001242291081040608	0.00029705485781491637	0.08336903175764254	0.08550867056686468	0.0001208367512120293	0.000298472744114209	8.361150512249779e-06	8.575736693096447e-06	2.510182150495801e-07	2.5889663015658884e-07
16.76995	16.90432	0.5555555555555556	0.41654462125136005	0.4134849790355757	0.0001258024350223863	0.0002802925235880187	0.11740129879284877	0.12094825955792785	0.0001147820805140487	0.00027784986061750016	1.1774275277589888e-05	1.2130002964389514e-05	3.5326235875456454e-07	3.6480775997903125e-07
