# IV curve: IV_20250408_091840
# Vcc[V]	Vd_Go[V]	Vd_Return[V]	Id_Go[A]	Id_Return[A]
# 
-5.0	-2.3547815187461825	-2.3275525882565415	-0.000270152733020632	-0.00026752510447682743
-3.888888888888889	-2.208642534448175	-2.1923935963802887	-0.00017091314206190106	-0.0001694347860502343
-2.7777777777777777	-1.9951338571269344	-1.9857895929738645	-8.008889146499634e-05	-7.918316950270972e-05
-1.6666666666666665	-1.5476756380743892	-1.539537396065228	-1.2869024025913639e-05	-1.208455992196594e-05
-0.5555555555555554	-0.5592210672043053	-0.5526359180929938	-1.7343874188112643e-07	3.0956798049378057e-07
0.5555555555555554	0.4329750653064647	0.4377449822885025	1.1955271678529152e-05	1.2414026826441439e-05
1.666666666666667	0.5759702193600049	0.57846444099426	0.00010927934859606472	0.00010970215365514047
2.7777777777777786	0.6171026105881887	0.6183701507928966	0.0002167898951577603	0.00021710786520780893
3.8888888888888893	0.6419516321963843	0.6429216837909326	0.0003257178315205669	0.00032598954810925286
5.0	0.657634515537648	0.6575022983876458	0.0004354332465611649	0.0004355972483768391
