# IV curve: IV_20250404_101236
# Vcc[V]	Vd_Go[V]	Vd_Return[V]	Id_Go[A]	Id_Return[A]
# 
-5.0	-2.3251253933770486	-2.3249771081593336	-0.00026688961431312465	-0.00026691022139999635
-3.888888888888889	-2.1891028581740786	-2.1890243542352863	-0.00016906511830844858	-0.00016888145427218162
-2.7777777777777777	-1.9829951282052816	-1.9830405778540559	-7.867798091887693e-05	-7.842583656335511e-05
-1.6666666666666665	-1.5367704765383265	-1.5349630499889015	-1.1585220511262665e-05	-1.1405155966152331e-05
-0.5555555555555554	-0.5494576562903161	-0.5484192006363737	8.7990734870078e-07	9.82942784070767e-07
0.5555555555555554	0.4417578656165944	0.4417890835571667	1.3291267814951235e-05	1.3152192475387008e-05
1.666666666666667	0.5830433783364394	0.5822408936287865	0.00011019919855840086	0.0001104462586319281
2.7777777777777786	0.6251205713542969	0.624825378180944	0.0002173898853399308	0.00021759757597966827
3.8888888888888893	0.6486648666815146	0.6480184716767233	0.00032651165430152185	0.00032657563525683087
5.0	0.6646544203803124	0.6643247956647792	0.00043614567584834054	0.00043623948758646084
