# IV Measurement - T = 52.00 C - Pull number 0
# Td_go[C]	Td_return[C]	Vcc	Vd_go[V]	Vd_return[V]	ErrVd_go[V]	ErrVd_return[V]	Vr_go[V]	Vr_return[V]	ErrVr_go[V]	ErrVr_return[V]	Id_go[A]	Id_return[A]	ErrId_go[A]	ErrId_return[A]
#  - T Go Leg
51.16274	51.51506	-1.0	-0.8113015382570036	-0.8116482644772616	0.00041683181980354525	0.000444464064476014	-0.20657340179632028	-0.2057032638212496	0.00042044783761526383	0.00044887515261907303	-2.0717420699661046e-05	-2.0630153828226816e-05	6.226818965738671e-07	6.202714607275678e-07
51.16274	51.50895	-0.8775510204081632	-0.7181975953432749	-0.7160399860024497	0.0005021623544452907	0.00046897995326507675	-0.17869987594578038	-0.1790783154647574	0.0005060479066247116	0.00047114454309159297	-1.7921961282296697e-05	-1.7959915300848198e-05	5.398162480863316e-07	5.406321595699397e-07
51.16274	51.49673	-0.7551020408163265	-0.6198409546836211	-0.6183931568557155	0.0004971471737213145	0.0004461934823070163	-0.1512075167860657	-0.15304695310909386	0.0005028491995616621	0.00045024116005146084	-1.5164729393848731e-05	-1.534920801415042e-05	4.575320320231924e-07	4.624857694490096e-07
51.16878	51.49673	-0.6326530612244898	-0.5231316044099698	-0.5223281817677755	0.0005167259353744303	0.000458053374496904	-0.1258648042136784	-0.12756005241966453	0.0005272865877095548	0.0004626601224120442	-1.2623087374754629e-05	-1.2793105247183284e-05	3.822041177815833e-07	3.864223077303806e-07
51.16878	51.49063	-0.5102040816326531	-0.4243241750677618	-0.4219838871310691	0.000454179318241637	0.00043049155872740405	-0.10387301368786489	-0.10435288593373739	0.0004599311780100681	0.00043337054116653366	-1.0417512154033185e-05	-1.046563894631806e-05	3.157766872599594e-07	3.168280552026868e-07
51.17483	51.49063	-0.3877551020408163	-0.32676459616325243	-0.32257934258353416	0.0005138266822375328	0.00043134693084329333	-0.07953689772502592	-0.08252120259660739	0.0005176914760961212	0.0004340125905355386	-7.976822557920561e-06	-8.276121010591453e-06	2.4477054641873773e-07	2.5196395409137467e-07
51.18087	51.48452	-0.26530612244897966	-0.22350062069108628	-0.22064819544424313	0.0004533717960431174	0.0004956023206818923	-0.059787539393635514	-0.059128454118699506	0.00045350974758549486	0.0004998304838140147	-5.9961427533482615e-06	-5.930042535222094e-06	1.8546947914316675e-07	1.8475448514517e-07
51.18087	51.47842	-0.1428571428571429	-0.1242169534202422	-0.12174260965993451	0.0004500681535012648	0.0004255464114720029	-0.03739092531379562	-0.037075710675096005	0.00045791463805041173	0.0004325956911317745	-3.7499674369467073e-06	-3.718354294964999e-06	1.2146647757148603e-07	1.1964539756906743e-07
51.18087	51.47842	-0.020408163265306145	-0.026979561591326928	-0.026649194752155197	0.0004551726620095681	0.0005078979901337356	-0.012249259387555458	-0.011485102160834215	0.0004556381872582519	0.0005144677085886524	-1.2284885555666892e-06	-1.1518505827734646e-06	5.869617281887451e-08	6.209053605739176e-08
51.1869	51.47232	0.1020408163265305	0.0653736711514065	0.06329785817083455	0.00037076051991981297	0.00047498253520429135	0.021752530484143648	0.023071611115320134	0.00037318303528367173	0.0004757367797801784	2.181579629339449e-06	2.313871338413412e-06	7.536847439265376e-08	8.420719800148311e-08
