# IV Measurement - T = 48.00 °C - Pull number 0
# Td_go[°C]	Td_return[°C]	Vcc	Vd_go[V]	Vd_return[V]	ErrVd_go[V]	ErrVd_return[V]	Vr_go[V]	Vr_return[V]	ErrVr_go[V]	ErrVr_return[V]	Id_go[A]	Id_return[A]	ErrId_go[A]	ErrId_return[A]
# 
47.53742	48.06024	-1.0	-1.01016470348484	-1.0083515480188465	0.0004425861884194717	0.0001521704435589217	-0.012760516258419972	-0.012812369844118487	0.0004454096923956318	0.00014299436927544144	-1.2797629383632508e-06	-1.2849633782086538e-06	5.8891321446127873e-08	4.1114370623924786e-08
47.80011	48.01757	-0.8775510204081632	-0.8857863283521745	-0.8836291732036076	0.00047516393997661273	0.00015044789244798135	-0.013788489059811537	-0.01255264753557191	0.0004832660259169787	0.00014282808627134725	-1.3828591976543514e-06	-1.258915608822777e-06	6.378588667629874e-08	4.037733419676532e-08
48.01225	47.96968	-0.7551020408163265	-0.7647025339306242	-0.7627589585347261	0.000505075206179128	0.00044286058975445263	-0.012864220944630689	-0.013743458396473653	0.0005098330228386285	0.0004479899925372649	-1.2901635688126255e-06	-1.3783430344472622e-06	6.411869368834963e-08	6.104917847508893e-08
48.21545	47.93252	-0.6326530612244898	-0.6403509698573256	-0.6392458084684646	0.000152991488441742	0.0004985017896999519	-0.011947690128092594	-0.012342500859017225	0.00014522587342987144	0.000504418820568288	-1.198243920177775e-06	-1.2378398213837353e-06	3.877139218468608e-08	6.274575400741526e-08
48.36624	47.91128	-0.5102040816326531	-0.5195652782005183	-0.5196402582659888	0.00015337154113154516	0.00043682672618462423	-0.014275184126618786	-0.013993176444788646	0.0001428016159313791	0.0004404450257779021	-1.4316702564054544e-06	-1.4033874681364604e-06	4.5257260552268125e-08	6.10100424012161e-08
48.44232	47.9219	-0.3877551020408163	-0.3957658404157425	-0.3954400177417748	0.00015023137287130666	0.0004608727994018597	-0.01392949550405892	-0.01422651594752311	0.00014208326182284575	0.00046787835250208353	-1.3970008528792418e-06	-1.4267892836749684e-06	4.42490273569402e-08	6.350131113524532e-08
48.44773	47.95905	-0.26530612244897966	-0.27438848750160477	-0.27331968006443086	0.00015432923653945434	0.0004425847161829123	-0.012524901361058037	-0.013071182450838631	0.00014575838649246865	0.00044644531615488955	-1.256132921578381e-06	-1.3109199128310732e-06	4.040472209969133e-08	5.9582386109403346e-08
48.39901	48.03894	-0.1428571428571429	-0.15020733277661572	-0.1503468411657801	0.00043772889736628726	0.00048410109839515185	-0.014600406300761148	-0.013612915696719907	0.0004461891643151874	0.0004922522648106558	-1.4642870625575317e-06	-1.365250796983242e-06	6.269362853919229e-08	6.41350092485548e-08
48.31801	48.08694	-0.020408163265306145	-0.030958051871337475	-0.030916699314401316	0.00044682751068187847	0.00048406317877069244	-0.014375252040844262	-0.013002043978092485	0.00044939612654738777	0.00048727669625351857	-1.4417061519250088e-06	-1.3039859570847945e-06	6.24529646749247e-08	6.258776986952885e-08
48.20507	48.0816	0.1020408163265305	0.09272414434897261	0.09354529019551944	0.00044019158121645294	0.00015207697890755727	-0.01350329513786025	-0.012327039617889515	0.00044563880723978765	0.00014498602480382224	-1.3542568586761859e-06	-1.2362892004703154e-06	6.038778279748306e-08	3.9822211558304e-08
48.14074	48.03894	0.22448979591836737	0.2030126200854566	0.20586004675407582	0.000435069233596687	0.00015856489070256935	-0.001753476570000051	-0.0019704416329079867	0.0004379811095906672	0.00014723579604850238	-1.7585764416809257e-07	-1.9761725332544245e-07	4.42409113209171e-08	1.591110967355038e-08
48.12435	47.99627	0.346938775510204	0.28692581865692024	0.28749839406724	0.0003164895792910393	0.00038362826418199074	0.03916938927717217	0.03946186258493714	0.00031448571668398997	0.0003811914175481801	3.928331087872047e-06	3.9576634825932345e-06	1.2194798656771147e-07	1.246838951106533e-07
48.13505	47.95373	0.46938775510204067	0.3357901311666762	0.334613625025184	0.00028549788459081093	0.0003272129518572829	0.11390755611719691	0.11425324581330193	0.00028196929137812353	0.00032636624533074983	1.1423884877865501e-05	1.1458554389058462e-05	3.437328345956119e-07	3.451626972532444e-07
48.15647	47.9219	0.5918367346938775	0.36207452391534245	0.3618504920717603	0.00013576716074348988	0.00024049724308927492	0.20625134644282378	0.20734754803517585	0.00013872675333601682	0.0002442967248871362	2.0685121496622583e-05	2.0795060478906415e-05	6.204399717605944e-07	6.24061828145673e-07
48.18329	47.91128	0.7142857142857142	0.37971257274909215	0.37973938481623637	0.00014633647927380993	0.00025655750022521236	0.3101066130582568	0.3107525074217765	0.00013866617671238912	0.0002529171610318972	3.110085378179288e-05	3.1165631072287286e-05	9.327238087681146e-07	9.349067609351823e-07
48.18865	47.93252	0.8367346938775511	0.3946740591057328	0.3953193425046645	0.0001421061164042984	0.00015904127837590884	0.41603010548229435	0.41605148367599365	0.00013725523045953842	0.00015498171273286733	4.172401017774489e-05	4.172615421482235e-05	1.251252037045103e-06	1.2513371462557485e-06
