# IV Measurement - T = 31.00 °C - Pull number 0
# Td_go[°C]	Td_return[°C]	Vcc	Vd_go[V]	Vd_return[V]	ErrVd_go[V]	ErrVd_return[V]	Vr_go[V]	Vr_return[V]	ErrVr_go[V]	ErrVr_return[V]	Id_go[A]	Id_return[A]	ErrId_go[A]	ErrId_return[A]
# 
31.22692	31.01406	-1.0	-1.010931772764697	-1.0090545433837197	0.00015684068460729438	0.00015567592802073714	-0.01083329492576135	-0.010473504467331042	0.00014662676120783452	0.00014501750636599508	-1.086480285403806e-06	-1.0503965968640099e-06	3.574519172554315e-08	3.469384148399372e-08
31.04398	30.94351	-0.8775510204081632	-0.8876281125912601	-0.8861753160917889	0.00048672420251159973	0.00015395777962143404	-0.01105208052035774	-0.010345690167720736	0.000491367876604298	0.00014395757307780155	-1.1084224772197112e-06	-1.0375779929516333e-06	5.944130024736603e-08	3.430035505197479e-08
30.84327	30.911	-0.7551020408163265	-0.7645698418819332	-0.7657227178958368	0.0004420564763906282	0.00015335757594893884	-0.010545826358283852	-0.010920169869405472	0.0004438750039430429	0.00014303699400733565	-1.0576498203072764e-06	-1.0951930467761982e-06	5.465906602983596e-08	3.583786540179724e-08
30.67915	30.93267	-0.6326530612244898	-0.6400837680420534	-0.6415992751884302	0.000414986458321914	0.0005127393908725664	-0.008917896136835912	-0.009872637179712762	0.00041812895524831576	0.0005168736919832768	-8.943833253270397e-07	-9.901351097896662e-07	4.97775704612016e-08	5.973868952590763e-08
30.61218	30.97335	-0.5102040816326531	-0.5203182602563625	-0.5207095201713002	0.0004925913018197178	0.00048511613893226284	-0.009857633123245613	-0.010044121161628715	0.0004989801124800382	0.0004908257565663881	-9.886303403114645e-07	-1.0073333829734946e-06	5.816529923059032e-08	5.775454877832807e-08
30.63894	31.01949	-0.3877551020408163	-0.39606939623887305	-0.395822189078464	0.0004368825709258657	0.00015596143961558228	-0.009411417531146125	-0.010930635267187683	0.00044379621838118053	0.000148285851508802	-9.438790022210536e-07	-1.0962426303467738e-06	5.2746034449368567e-08	3.608048059374016e-08
30.72747	31.0467	-0.26530612244897966	-0.2740467599501358	-0.27640477090446286	0.0001521580287758263	0.00015460810411848907	-0.011239480755160125	-0.009788037854486675	0.0001435793453807284	0.00014434995457430341	-1.1272170048300195e-06	-9.816505721077802e-07	3.6741172911254244e-08	3.2804013679688196e-08
30.83518	31.06301	-0.1428571428571429	-0.15062358601141962	-0.1498247069865449	0.0001571391952578205	0.0001506145105376675	-0.010115078576853885	-0.011361381784324573	0.00014468523154992184	0.00014201973441252454	-1.0144497619951745e-06	-1.1394425618618566e-06	3.3703861043013035e-08	3.70182656305833e-08
30.92437	31.06301	-0.020408163265306145	-0.031152091360297833	-0.03017325993947849	0.00046827625601112127	0.00015432957235173185	-0.011035705260826421	-0.011333635653717734	0.00047571905668422593	0.000146559820765203	-1.106780188629668e-06	-1.136659879020934e-06	5.811865048477504e-08	3.711919614998789e-08
30.9569	31.02494	0.1020408163265305	0.09412013773032359	0.09348212513025299	0.00015370071377910773	0.00014996013662172701	-0.010581305406534527	-0.01163520460200877	0.00014761410111937114	0.00014187602145083832	-1.0612080439809977e-06	-1.1669044832021633e-06	3.509749355981276e-08	3.7774265473386e-08
