# IV Measurement - T = 59.00 C - Pull number 2
# Td_go[C]	Td_return[C]	Vcc	Vd_go[V]	Vd_return[V]	ErrVd_go[V]	ErrVd_return[V]	Vr_go[V]	Vr_return[V]	ErrVr_go[V]	ErrVr_return[V]	Id_go[A]	Id_return[A]	ErrId_go[A]	ErrId_return[A]
# 
58.89248444584538	59.12364597948406	-1.0	-0.9828531116441366	-0.9665848919069934	0.0001096518096000565	0.00019928955971931488	-0.005612839175607083	-0.004710716669006458	0.0001077098525360377	0.00010924049949230791	-5.629163750483486e-07	-4.724417479697581e-07	2.0040695522879628e-08	1.79091192240112e-08
58.86830018280609	59.14259036184256	-0.8775510204081632	-0.8763599936904751	-0.8425932000410299	0.00019389523214441404	0.00020519544035251455	-0.0013996347593352631	8.515599876451159e-05	0.00010915044280925812	0.00010911153378304835	-1.403705505300635e-07	8.540366940578837e-09	1.172818411402028e-08	1.0945884130861426e-08
58.853212081586285	59.14997636449979	-0.7551020408163265	-0.7556181813056692	-0.7220501724240077	0.00018430886284199403	0.0002062504996451614	0.0011519545092085908	0.00131213187614167	0.00010978393816683394	0.00010851101174768048	1.1553048933994492e-07	1.315948125706218e-07	1.1542502106265052e-08	1.1576020021946255e-08
58.85063483782432	59.14412683198175	-0.6326530612244898	-0.6333756123349313	-0.6037552956133964	0.00017876096282331002	0.00017560843274454617	0.002843715419650082	0.0034610281342221673	0.00010744190923678356	0.0001084324391720481	2.8519861795708375e-07	3.4710943077145393e-07	1.3756849664310307e-08	1.5053341395418682e-08
58.861154137204394	59.12637048596316	-0.5102040816326531	-0.517383517752719	-0.48207740440632024	0.0002026463325450609	0.00020821836470173252	0.003400286695608059	0.0033701383764218606	0.00010505978919002656	0.00010725276289016175	3.4101762066072203e-07	3.379940203010591e-07	1.4683028648911897e-08	1.4779318761571297e-08
58.882383711761456	59.10071764169388	-0.3877551020408163	-0.3977747329751075	-0.3538887359082863	0.00025466706736058606	0.00023845628781669903	0.004648860179855696	0.003114577113869215	0.00010893787296791442	0.00010899043387967703	4.662381085002202e-07	3.1236356572753136e-07	1.774362098235426e-08	1.4395093603025432e-08
58.90954769141186	59.072881709989964	-0.26530612244897966	-0.2749922772972212	-0.23056134340305998	0.00024758623141196614	0.00024291241977073618	0.0037881318851524354	0.0031505718633265123	0.00010824880381998048	0.00010896656092549784	3.799149418465987e-07	3.159735095102309e-07	1.5736885905857318e-08	1.4463956765720278e-08
58.93664568758975	59.04888602427017	-0.1428571428571429	-0.14736094088440196	-0.1133462402715437	0.00017562570866669328	0.00021894046183641746	0.005766502208694643	0.0034178332096141684	0.00010875773468303334	0.00010708907511349473	5.783273702431695e-07	3.4277737534993166e-07	2.0487220220170946e-08	1.4866188321237604e-08
58.95791540048365	59.03359702999037	-0.020408163265306145	-0.029207922128739985	0.009330625451480685	0.0002054007479728861	0.00023446371408975425	0.004604766381104984	0.0036189557443126012	0.00010815028549546909	0.00010857793691053876	4.6181590423277345e-07	3.6294812399083354e-07	1.7590506994142456e-08	1.5395896248514425e-08
58.96923471581905	59.02954288616791	0.1020408163265305	0.09341890294426522	0.13388148580275505	0.00021421822704567131	0.00024686011461658625	0.0033908378306516662	0.0034911738514612043	0.00010758528081945128	0.00010901632334735089	3.4006998602463807e-07	3.501327701796414e-07	1.4846298275990153e-08	1.515835358405364e-08
58.96912009620897	59.03630662549073	0.22448979591836737	0.2143140505287092	0.2517443613811104	0.0002220339495239514	0.00020243229755897673	0.005294068378239231	0.008604700403228582	0.00010797899664466899	0.00010918075509732196	5.309465829143748e-07	8.629726610398738e-07	1.9255316375984344e-08	2.809921642759274e-08
