# IV curve: IV_20250404_101022
# Vcc[V]	Vd_Go[V]	Vd_Return[V]	Id_Go[A]	Id_Return[A]
# 
-5.0	-2.359455946265633	-2.328385372736321	-0.0002705744584032734	-0.00026755484527250903
-3.888888888888889	-2.2116160432876875	-2.1928531428290077	-0.00017147146813393358	-0.00016961584045541273
-2.7777777777777777	-1.9995713955618155	-1.9877788185106264	-8.0368436946948e-05	-7.92130902729492e-05
-1.6666666666666665	-1.551122924716445	-1.5411823064546877	-1.300683954357305e-05	-1.206453775240719e-05
-0.5555555555555554	-0.563653555726497	-0.5549634910115459	-2.741345102658609e-07	4.260565102089689e-07
0.5555555555555554	0.42880517480325475	0.4353030965988816	1.229218405078957e-05	1.2588377179340626e-05
1.666666666666667	0.5727474260832754	0.5759973055143249	0.00010934899874973794	0.00010976141027830645
2.7777777777777786	0.6134914294037508	0.617227482350478	0.0002164591469141056	0.00021690435897654106
3.8888888888888893	0.6374617578023084	0.6397548991722889	0.0003258870976993552	0.0003259596724396771
5.0	0.6548441825552533	0.6548322462939908	0.0004354726159955404	0.00043557232190072906
