# IV curve: IV_20250404_150403
# Vcc[V]	Vd_Go[V]	Vd_Return[V]	Id_Go[A]	Id_Return[A]
# 
-5.0	-5.611367297977933	-5.001794772264965	-6.23289121098897e-05	7.418218730790293e-07
-3.888888888888889	-3.966265383584069	-3.8927659562431005	-7.650976677067836e-06	6.238035512988825e-07
-2.7777777777777777	-2.8014175126950227	-2.7760423769789826	-1.7343130883599203e-06	6.289328282126879e-07
-1.6666666666666665	-1.6801889090987674	-1.66260678137377	-1.1507905782310075e-06	5.347161444074679e-07
-0.5555555555555554	-0.5684634140401189	-0.5549263049388062	-6.177959255459875e-07	4.617814571399214e-07
0.5555555555555554	0.41136536412000724	0.4212508914713039	1.3144003380119857e-05	1.4029973387570297e-05
1.666666666666667	0.49275604424035013	0.4994219927272606	0.0001167829826711809	0.00011750598546362918
2.7777777777777786	0.5210798980866604	0.5268409853843355	0.00022560050464275796	0.00022612769511628564
3.8888888888888893	0.5414197636316032	0.5448854141224907	0.0003353541192832557	0.00033571856776286427
5.0	0.5554265190162653	0.556783581256421	0.0004453726114792418	0.00044560891807354867
