# IV curve: IV_20250404_101223
# Vcc[V]	Vd_Go[V]	Vd_Return[V]	Id_Go[A]	Id_Return[A]
# 
-5.0	-2.3265329552332434	-2.325823206172585	-0.0002668819653938798	-0.00026686563270329365
-3.888888888888889	-2.1897869012322433	-2.188973854625537	-0.00016905958409079526	-0.0001689628027723214
-2.7777777777777777	-1.9838145991453047	-1.9828440884633949	-7.87043921852387e-05	-7.852558746203319e-05
-1.6666666666666665	-1.5375307255933262	-1.5365101743920684	-1.1543511407485234e-05	-1.1329116996545686e-05
-0.5555555555555554	-0.5507844187361904	-0.5496468002479634	1.0347754584847145e-06	9.235511791975416e-07
0.5555555555555554	0.44056791049032196	0.4416013161468996	1.305140672300141e-05	1.3358218350464523e-05
1.666666666666667	0.5819250415241726	0.5813704639916528	0.00011027136818792178	0.000110250851088329
2.7777777777777786	0.6234637250671577	0.6228416616925183	0.0002174437877200013	0.0002175259011120119
3.8888888888888893	0.6470814743721927	0.6472072643092046	0.00032643745979005586	0.0003265247924442435
5.0	0.6630843416143913	0.6633653030795421	0.00043617955605870307	0.0004362443019060321
