# IV curve: IV_20250404_101350
# Vcc[V]	Vd_Go[V]	Vd_Return[V]	Id_Go[A]	Id_Return[A]
# 
-5.0	-2.3251855338213896	-2.3248715180662196	-0.0002668651377727233	-0.00026666955042199984
-3.888888888888889	-2.189205234655661	-2.190020573809432	-0.0001690062666280377	-0.00016898592950300275
-2.7777777777777777	-1.9835653147080876	-1.9832173264881785	-7.859303292758051e-05	-7.858241442866845e-05
-1.6666666666666665	-1.5368746893693548	-1.5359808462767917	-1.150922625421835e-05	-1.1514850459150581e-05
-0.5555555555555554	-0.5501944915052948	-0.549393384059726	8.705036786485537e-07	9.834377139265821e-07
0.5555555555555554	0.44158662535124854	0.4418386643141365	1.3039258440347792e-05	1.3142473849264111e-05
1.666666666666667	0.5821587169911036	0.5823818334487233	0.0001102454968452335	0.0001103184315347947
2.7777777777777786	0.6243493045872164	0.6235188155505206	0.00021756320083912245	0.00021773273687259964
3.8888888888888893	0.6479991900075464	0.6478683501095595	0.00032639471593885565	0.00032650549027901264
5.0	0.6640107799096107	0.664510726046129	0.00043627192800065924	0.00043625833992154303
