# IV curve: IV_20250402_184622
# Vcc[V]	Vd_Go[V]	Vd_Return[V]	Id_Go[A]	Id_Return[A]
# 
-5.0	-5.0116538554221695	-5.011879250186867	-2.2180567265151827e-06	-2.128541226814163e-06
-3.888888888888889	-3.9006321646371727	-3.900001422835963	-2.2876040857357195e-06	-2.408140710273019e-06
-2.7777777777777777	-2.7887025328443826	-2.788592561960061	-2.3124391788922362e-06	-2.333680916167835e-06
-1.6666666666666665	-1.6793749381940457	-1.6792740558598467	-2.430337643395363e-06	-2.4644062968769896e-06
-0.5555555555555554	-0.5694279624484367	-0.5679901618909173	-2.3098010188657308e-06	-2.3773924996260153e-06
0.5555555555555554	0.39408694113490494	0.39601097629502413	1.233230584715324e-05	1.2362462746046913e-05
1.666666666666667	0.490919895756122	0.4914379401749827	0.00011383519684594754	0.00011382951099876908
2.7777777777777786	0.521706275834171	0.5216408386444203	0.0002218418799059416	0.00022177842760736442
3.8888888888888893	0.5422258334952726	0.5415323810538855	0.00033096368619807697	0.0003310371453106419
5.0	0.5556995326349395	0.5550556125107943	0.0004406276341904901	0.0004406484665579141
