# IV curve: IV_20250402_170355
# Vcc[V]	Vd_Go[V]	Vd_Return[V]	Id_Go[A]	Id_Return[A]
# 
-5.0	-5.0152651703315785	-5.013565166672809	-2.3581066396351006e-06	-2.4962461588448724e-06
-3.888888888888889	-3.903541847431519	-3.9027429684315655	-2.6640422384246637e-06	-2.679461829226177e-06
-2.7777777777777777	-2.791230953084245	-2.7897013588379402	-2.52449266703626e-06	-2.5014769945816853e-06
-1.6666666666666665	-1.681134925900297	-1.6801615477056524	-2.4698190736130537e-06	-2.6419362763566982e-06
-0.5555555555555554	-0.5692879994876421	-0.5686000002231804	-2.4154638787581466e-06	-2.5451430925612275e-06
0.5555555555555554	0.3994087115081101	0.3998349620938897	1.1917432431151447e-05	1.1937628001451281e-05
1.666666666666667	0.49492292495414314	0.49555866542956956	0.00011360463059434929	0.00011357984098666143
2.7777777777777786	0.5268521837281877	0.5265581707992377	0.0002215550027395428	0.00022159994243201183
3.8888888888888893	0.5467650841093075	0.5463292906025641	0.00033089536694911573	0.0003308748074947012
5.0	0.5605777842356927	0.5598725167461742	0.0004406587462851391	0.00044061649023827273
