# IV curve: IV_20250408_092138
# Vcc[V]	Vd_Go[V]	Vd_Return[V]	Id_Go[A]	Id_Return[A]
# 
-5.0	-1.8595176142324927	-1.8616138071172128	-0.0003137059011117777	-0.00031334608697660327
-3.888888888888889	-1.7559713780530384	-1.7580574710230468	-0.00021267092895722585	-0.0002121686649599578
-2.7777777777777777	-1.6080410348649052	-1.6088618830670125	-0.00011613842530958205	-0.00011579746350977044
-1.6666666666666665	-1.324447162784111	-1.3243870223397731	-3.286217268720872e-05	-3.263774441359294e-05
-0.5555555555555554	-0.5450550084322868	-0.5443659182987804	2.356884239273875e-07	3.447979972412559e-07
0.5555555555555554	0.4367799813573954	0.437731210370128	1.3223462400288248e-05	1.3441051640706433e-05
1.666666666666667	0.5619152597920459	0.5626842311223198	0.00011230377587587254	0.00011238183984033192
2.7777777777777786	0.593065255434873	0.5932755174463746	0.0002202967894043844	0.0002203444826622097
3.8888888888888893	0.613855026593946	0.614307227644883	0.0003298213864200417	0.0003297055278990919
5.0	0.6284503319759125	0.6285357222251502	0.00043949617220406936	0.0004394511785646115
