# IV curve: IV_20250404_101306
# Vcc[V]	Vd_Go[V]	Vd_Return[V]	Id_Go[A]	Id_Return[A]
# 
-5.0	-2.3253140782888395	-2.324427121500411	-0.0002666749496587338	-0.00026682149394298546
-3.888888888888889	-2.1890684266219766	-2.189635399513253	-0.00016885225340017347	-0.0001688626469308882
-2.7777777777777777	-1.982238093146403	-1.9832820578061299	-7.861112037064257e-05	-7.858668882441695e-05
-1.6666666666666665	-1.5355373682762485	-1.535163212077857	-1.1402276373227027e-05	-1.1425493091187281e-05
-0.5555555555555554	-0.5487731569940909	-0.5484917364399008	1.0392298287406195e-06	9.99365462193228e-07
0.5555555555555554	0.44260488112481056	0.44246210562891675	1.3074758421880039e-05	1.3184137959402084e-05
1.666666666666667	0.5824226922238841	0.582382751623446	0.00011032958995738025	0.00011038596698762092
2.7777777777777786	0.6244342357490674	0.6241803604382368	0.00021739285492013502	0.00021747703801956066
3.8888888888888893	0.6483012694913195	0.6487139890291799	0.0003266227886968803	0.0003266607182290457
5.0	0.664124174487866	0.6641250926526698	0.00043625330063377466	0.00043627939694480935
