# IV Measurement - T = 41.00 C - Pull number 0
#  - T Return Leg
41.87747	41.27534	-5.0	-1.8617006714120758	-1.86410503371049	0.0001411504201522168	0.00014022319300554593	-3.1630734405438563	-3.1573358972158805	0.0001664411846885511	0.00017502067514155701	-0.00031722730323376357	-0.00031665188017409294	9.512697793540763e-06	9.495444182225738e-06
41.8733	41.28758	-4.795918367346939	-1.8451968668470025	-1.845840332546219	0.00013889899488799058	0.00013482905693707769	-2.9762416725110348	-2.971889163227271	0.00016719783316099444	0.00016029761176006584	-0.0002984897876352457	-0.00029805327080807047	8.950817682962385e-06	8.937726620823195e-06
41.86913	41.28758	-4.591836734693878	-1.828540375505844	-1.8285440109052746	0.00014161761295740255	0.00014094955966647207	-2.7873061992386474	-2.781578662724784	0.0001668108612969867	0.00017455594282004977	-0.00027954128966389	-0.00027896687019604696	8.382610777868008e-06	8.36538730685453e-06
41.86495	41.29574	-4.387755102040816	-1.810268403542712	-1.8106587545565727	0.0001355997186939054	0.0001367556878487562	-2.606007289699682	-2.597984551427745	0.00015650219001726683	0.0001640097860428193	-0.0002613586691103883	-0.00026055406192234933	7.837368245514619e-06	7.813242117562872e-06
41.86495	41.3039	-4.183673469387755	-1.7909671591157907	-1.7910016954103813	0.00013440071598079466	0.00013957812059428877	-2.4225068810559596	-2.4113497381756748	0.00016962059678574955	0.00017940966615115686	-0.00024295525835482494	-0.00024183629908491373	7.285510006742514e-06	7.251958278734881e-06
41.86079	41.31206	-3.979591836734694	-1.7726611052829966	-1.7728583257021067	0.0001275721162959777	0.00012951385835906887	-2.2332002459510343	-2.2302805347802774	0.00016686972674717735	0.00017209476047321	-0.0002239695362502291	-0.0002236767159542952	6.716186866263696e-06	6.70740743036579e-06
41.85662	41.31616	-3.7755102040816326	-1.751184528721789	-1.7519843165965214	0.00013439478974505218	0.0001358347739098398	-2.0526127299244323	-2.04399731782873	0.000158079627371164	0.00016810825847230282	-0.00020585826195210433	-0.00020499421500639155	6.173084276093981e-06	6.147176895060578e-06
41.85245	41.32432	-3.571428571428571	-1.7261893399366883	-1.7277948210087597	0.00013900617583797328	0.00014290756996819938	-1.8692064742717875	-1.8650231731501803	0.00016389043870843585	0.00017608725331601596	-0.0001874642938794291	-0.00018704474708155453	5.621508722275698e-06	5.6089315602100565e-06
41.84412	41.32839	-3.36734693877551	-1.7019503142331525	-1.7016799314005016	0.00013761688531987816	0.00014479530814848101	-1.6926307830265541	-1.6861145276185487	0.0001651131361497345	0.00017388660311484663	-0.00016975536887238533	-0.00016910184812140696	5.090474761850856e-06	5.070880713604297e-06
41.83996	41.33656	-3.163265306122449	-1.6739304731217912	-1.6741113342434635	0.0001465258395971252	0.00014640896966739927	-1.5149557047618856	-1.511219979111603	0.00017212442173817992	0.00017593030669693752	-0.00015193618541388884	-0.00015156152633753915	4.556137349954756e-06	4.544904009025881e-06
41.83579	41.34473	-2.9591836734693877	-1.644033402629453	-1.6429355120014113	0.00015045000233911572	0.0001506591149547524	-1.3415535361232676	-1.3344136742539767	0.00018129184568697274	0.0001896262280014148	-0.00013454553566575746	-0.00013382947289679838	4.034652858925647e-06	4.013184404906221e-06
41.83163	41.34883	-2.7551020408163263	-1.6085555395862126	-1.6093875916308915	0.00014699949692741646	0.00014909146696329422	-1.1713126096316293	-1.1653621940708763	0.000167834683870298	0.00017407135151408212	-0.0001174719295588837	-0.00011687515736344161	3.522666525005776e-06	3.5047744048754253e-06
41.82746	41.35701	-2.5510204081632653	-1.5712786103499763	-1.571185451139344	0.00014974693195172006	0.00015452837976410801	-1.0034355683508955	-0.9987810352230079	0.000176987174436964	0.00018976703219324593	-0.00010063539949362106	-0.00010016859244037788	3.0178021218687463e-06	3.0038120870048504e-06
41.8233	41.36518	-2.3469387755102042	-1.5326379477018894	-1.531845885050947	0.0001524568264236951	0.00015295963012256628	-0.8413397350938768	-0.8361634830665767	0.00018376901962246345	0.00019007395885158312	-8.437867165719354e-05	-8.385954097548659e-05	2.5303271588671455e-06	2.514765135991041e-06
41.81913	41.37335	-2.142857142857143	-1.4851782625603152	-1.4841844326222138	0.00016689644266275864	0.00017748832694699322	-0.6841540635798022	-0.6792721028584479	0.00018553572247783672	0.0002116041603455465	-6.861438808342215e-05	-6.812477212500731e-05	2.0576211989626072e-06	2.042965193887467e-06
41.8108	41.38153	-1.9387755102040813	-1.4280415983979697	-1.4271104818802456	0.00017451631711778613	0.00018808359965120786	-0.5349265379726607	-0.5312058225423564	0.000197814072108303	0.00021199833045750015	-5.364823367492334e-05	-5.3275079986195605e-05	1.6088698762130097e-06	1.5976992848655632e-06
41.80664	41.38971	-1.7346938775510203	-1.3604822459645678	-1.3596879096153807	0.0001989701211199489	0.00019624629113196992	-0.39651001133584907	-0.3915443572600992	0.00022335125663790168	0.000223343134774849	-3.97663234716527e-05	-3.926831383613471e-05	1.1926816080770463e-06	1.177750463950731e-06
41.80247	41.39381	-1.5306122448979593	-1.282050773800383	-1.2797100309920046	0.00021014472058151316	0.0002232678036220389	-0.27121059813616727	-0.26870889474070747	0.00023803216550454727	0.0002548427141861662	-2.7199939638568575e-05	-2.6949041694986208e-05	8.159928389149715e-07	8.085239606965877e-07
41.7983	41.40201	-1.3265306122448979	-1.181262959986386	-1.1790380947906285	0.0002536419999399432	0.0002537341008628323	-0.1709823479850577	-0.16867577733194308	0.00027170156499207944	0.0002702241726684126	-1.7147963893797783e-05	-1.6916635977529143e-05	5.149368298333381e-07	5.080019341531455e-07
41.79414	41.41021	-1.1224489795918364	-1.0556203747625654	-1.0505630796573995	0.00027138283184553833	0.00028043796342897963	-0.0945248310147011	-0.0924229440905655	0.0002939283341414531	0.00030872868034647596	-9.479975029054367e-06	-9.269175016604705e-06	2.8579996174805333e-07	2.7967362263857245e-07
41.78998	41.41431	-0.9183673469387754	-0.8967075226551967	-0.8928480917346843	0.0003079647851554771	0.0003123275577573027	-0.048458916011236405	-0.04743685766951733	0.0003284299587993639	0.0003389410258283584	-4.859985559245452e-06	-4.757482466103433e-06	1.4941213761510049e-07	1.4665631974838294e-07
41.78168	41.42251	-0.7142857142857144	-0.7126077145200304	-0.7119383466018643	0.0003327469372583357	0.00033539713192231994	-0.023085274270795132	-0.023594712028960116	0.0003483906075472594	0.00035733695443818846	-2.315241627800134e-06	-2.366333570249736e-06	7.7723534424371e-08	7.949551594118904e-08
41.77337	41.4389	-0.5102040816326525	-0.5180602227964648	-0.5172377137150758	0.0003334683242942709	0.00033196258390152174	-0.01417284419092607	-0.014043210471564094	0.00035972839463178853	0.0003628772460417009	-1.4214064979366232e-06	-1.4084054228827694e-06	5.584227839613974e-08	5.5750906889614733e-08
41.76922	41.44709	-0.3061224489795915	-0.3223166847810302	-0.3137784947742307	0.0003347028179490904	0.00033872498396087306	-0.010214236961263544	-0.011058902161979856	0.0003646430799192668	0.00036701721688010055	-1.0243944400023614e-06	-1.1091066254116795e-06	4.775998565726235e-08	4.960853625793772e-08
41.76091	41.4512	-0.1020408163265305	-0.11474673788067068	-0.11157030764950333	0.00031959678004725737	0.0003314237773639728	-0.009196725948532247	-0.009838981280003031	0.0003535788737330499	0.0003721017826919429	-9.223474023199526e-07	-9.867597312208437e-07	4.4971655695636144e-08	4.762590540499856e-08
41.75675	41.4553	0.1020408163265305	0.08805629148204112	0.08971948672474903	0.0003299620512793952	0.00033034276463445424	-0.008012283038901074	-0.008281102721821462	0.00036326069721872385	0.0003723272143247457	-8.035586238994156e-07	-8.305187766343859e-07	4.3679527891569446e-08	4.488426102712306e-08
41.74844	41.4594	0.3061224489795915	0.26481077497828365	0.2656769088945623	0.00028927460674125496	0.00030311812786986157	0.02137409115845881	0.019987237664835542	0.00032347815201084546	0.00034919748915563113	2.143625630173384e-06	2.004536923561884e-06	7.200347612665498e-08	6.956795994335301e-08
41.74428	41.46762	0.5102040816326534	0.36033862109249104	0.3616537268298511	0.0002595614036009155	0.0002585103446506427	0.1291151844219401	0.12987797657175143	0.00032291334846586036	0.00031543396264660756	1.2949070747361356e-05	1.302557181543992e-05	3.896514511500639e-07	3.9187632718552865e-07
41.74014	41.47584	0.7142857142857144	0.40544165871403703	0.4059106243207933	0.0002456688203961575	0.00027511411849369356	0.286067060369931	0.28952532435661665	0.0002982333993087686	0.00033681941450643983	2.8689906766616287e-05	2.9036738978699896e-05	8.608429208188795e-07	8.713785967114759e-07
41.73183	41.48406	0.9183673469387754	0.43447759420291887	0.4356822735327757	0.0002571816070984339	0.0002667055824266444	0.4623666565487986	0.4665831641318563	0.0003135979124003249	0.00032510163513280405	4.637114196658295e-05	4.679401906848423e-05	1.3908853147337863e-06	1.403589227760047e-06
41.72353	41.49227	1.1224489795918373	0.45277819377985334	0.4544091248486095	0.00026779670601187884	0.00028988653068676054	0.6459070924494861	0.6496496414388675	0.0003253391586680868	0.0003555321533367934	6.477856708950819e-05	6.51539104842912e-05	1.942786454833421e-06	1.9540931930620107e-06
